Domain ascore,Domain score,Domain trust score,Domain,Backlinks,IP Address,Country,First seen,Last seen
64,29,36,ntou.edu.tw,805,140.121.80.34,tw,2018-07-18,2018-09-30
64,34,41,stfx.ca,9,173.209.33.240,ca,2017-04-20,2018-11-22
64,31,40,iphones.ru,3066,104.25.237.112,us,2013-06-12,2018-11-22
64,37,40,ladn.eu,236,192.124.249.112,us,2017-05-07,2018-11-22
64,33,40,okgo.net,1,64.207.190.70,us,2018-05-15,2018-11-19
64,38,45,freedom.to,4,54.164.206.44,us,2018-10-17,2018-11-18
64,33,38,thegamecrafter.com,368,54.146.18.27,us,2016-01-07,2018-11-20
64,29,35,forumactif.fr,43,178.33.44.177,fr,2017-10-26,2018-11-11
64,32,38,revistaforum.com.br,32,104.156.52.73,us,2017-12-18,2018-11-21
64,34,41,cmc.edu,3,50.112.125.251,us,2017-06-25,2018-11-17
64,40,46,eero.com,17,104.198.9.163,us,2017-10-06,2018-11-21
64,33,40,thenewatlantis.com,10,216.58.217.83,us,2013-06-12,2018-11-21
64,37,45,vpr.net,77,64.125.77.80,us,2015-07-06,2018-11-21
64,31,39,kalypsomedia.com,144,87.106.249.142,de,2014-11-15,2018-10-31
64,34,39,mstdn.jp,8,104.24.6.92,us,2018-03-21,2018-11-20
64,32,37,ancientfaith.com,42,23.92.22.187,us,2014-11-17,2018-11-21
64,31,38,medialab-prado.es,2,154.58.16.113,es,2018-11-10,2018-11-21
64,29,39,polri.go.id,2010,120.29.230.14,id,2017-07-15,2018-11-21
64,33,40,mediamonkey.com,1,173.231.190.102,us,2018-10-22,2018-10-22
64,39,45,techcentral.co.za,22,209.203.50.220,za,2017-09-24,2018-11-02
64,35,42,cqu.edu.au,3,138.77.4.33,au,2017-07-17,2018-10-09
64,22,26,prayexpectantly.com,7,50.63.209.1,us,2018-11-08,2018-11-21
64,33,39,thefilmstage.com,177,96.126.110.154,us,2016-02-03,2018-11-21
64,46,42,rebel.com,21,34.204.154.212,us,2017-10-19,2018-11-19
64,34,41,takelessons.com,1,75.126.212.232,us,2018-06-23,2018-10-05
64,33,38,netgalley.com,6,107.20.245.193,us,2016-08-05,2018-11-18
64,33,42,diverseeducation.com,6,107.178.255.217,us,2017-06-03,2018-11-21
64,31,40,thecollegefix.com,11,104.24.25.105,us,2017-01-04,2018-11-21
64,31,39,memecenter.com,24,104.24.29.81,us,2017-06-22,2018-11-20
64,35,41,gamescom.de,6,128.65.210.4,de,2017-02-26,2018-11-21
64,33,41,goodnewsnetwork.org,138,104.18.63.192,us,2016-02-06,2018-11-21
64,31,39,hongkongfp.com,17,104.20.232.8,us,2016-09-07,2018-11-20
64,38,40,ruv.de,1,91.235.236.145,de,2018-10-07,2018-11-18
64,30,40,motor.ru,9,81.19.72.31,ru,2017-09-24,2018-11-21
64,33,39,voir.ca,49,199.83.132.140,us,2017-07-10,2018-11-21
64,30,36,darkbb.com,39,178.33.43.178,fr,2017-12-05,2018-11-21
64,34,42,intelligentsiacoffee.com,2,54.68.90.7,us,2017-07-01,2018-10-03
64,35,40,sharefaith.com,2,54.68.89.181,us,2017-12-20,2018-11-17
64,32,38,libreplanet.org,541,208.118.235.19,us,2014-11-18,2018-11-21
64,37,43,phdcomics.com,4,69.163.200.141,us,2018-09-15,2018-11-18
64,34,42,cphpost.dk,10,144.76.172.39,de,2015-11-23,2018-11-20
64,33,39,amandapalmer.net,428,205.186.128.31,us,2016-12-23,2018-11-21
64,36,42,love2d.org,783,85.17.197.97,nl,2016-07-12,2018-11-22
64,32,40,geneseo.edu,5,137.238.1.161,us,2017-09-02,2018-11-21
64,32,34,blog56.fc2.com,1,104.244.98.65,us,2018-11-09,2018-11-10
64,35,43,gpb.org,7,66.110.202.77,us,2015-06-14,2018-11-18
64,30,39,dangerousprototypes.com,810,88.198.34.217,de,2014-04-26,2018-11-22
64,36,41,cacoo.com,1,54.230.19.103,us,2017-12-24,2018-11-11
64,33,38,hwr-berlin.de,26,194.94.23.213,de,2017-06-16,2018-11-20
64,18,22,powsolnet.com,4,69.163.217.233,us,2018-02-24,2018-10-07
64,35,43,thv11.com,10,104.106.21.200,us,2017-11-19,2018-11-19
64,32,38,fcu.edu.tw,2,140.134.4.223,tw,2018-05-22,2018-11-10
64,31,36,jikexueyuan.com,11,119.254.209.35,cn,2017-05-02,2018-11-20
64,31,40,eevblog.com,45,104.31.74.133,us,2016-05-27,2018-11-20
64,35,44,constructiondive.com,1,104.25.207.22,us,2018-05-25,2018-10-22
64,34,42,dragoncon.org,16,64.111.107.125,us,2017-10-30,2018-11-20
64,33,40,thefuntimesguide.com,4,104.20.63.164,us,2017-06-03,2018-11-20
64,35,42,leedsbeckett.ac.uk,8,160.9.56.211,gb,2017-07-23,2018-11-19
64,30,49,znate.ru,6,5.9.90.134,de,2017-09-13,2018-11-17
64,32,39,tacticaltech.org,32011,213.108.108.167,nl,2016-01-07,2018-11-22
64,33,39,pinkoi.com,4,46.137.222.8,sg,2017-01-13,2018-11-17
64,33,36,podspot.de,803,94.130.223.228,de,2017-06-30,2018-11-21
64,32,34,blog33.fc2.com,2,104.244.98.65,us,2017-05-14,2018-11-09
64,40,45,catchafire.org,7,162.242.233.15,us,2018-01-18,2018-11-20
64,32,39,skaties.lv,15,94.100.1.72,lv,2017-10-23,2018-11-21
64,33,39,getreading.co.uk,19,23.56.126.71,us,2017-04-24,2018-11-21
64,36,42,new7wonders.com,20,5.9.212.198,de,2017-11-15,2018-11-21
64,33,38,littlegreenfootballs.com,2,255.255.255.255,,2018-08-30,2018-11-18
64,34,42,publicnow.com,9,104.31.2.163,us,2018-02-04,2018-11-21
64,35,43,kaboom.org,205,54.243.186.95,us,2016-08-06,2018-11-21
64,34,41,insidehpc.com,120,104.196.153.183,us,2017-08-14,2018-11-21
64,33,39,accountingweb.co.uk,6,104.20.65.244,us,2018-04-27,2018-11-21
64,34,43,kidsactivitiesblog.com,45,172.106.170.133,us,2018-05-23,2018-11-20
64,30,39,oszone.net,34,89.108.118.149,ru,2013-07-11,2018-11-21
64,35,40,scbwi.org,7,166.78.253.92,us,2017-07-04,2018-10-23
64,19,30,getblogs.net,38,209.73.153.54,us,2018-09-23,2018-11-21
64,30,37,fotogramas.es,359,151.101.32.200,us,2014-11-18,2018-11-21
64,41,44,pagely.com,3,54.165.30.250,us,2018-01-25,2018-11-20
64,34,39,spidersweb.pl,1177,195.149.199.9,pl,2014-02-05,2018-11-22
64,31,37,viva.tv,61,184.25.56.170,us,2015-06-09,2018-11-21
64,35,41,culturamas.es,2,217.160.0.196,de,2018-08-14,2018-11-21
64,34,42,wrcbtv.com,1,72.246.65.204,us,2015-02-02,2018-11-10
64,33,39,digitec.ch,8,23.218.149.53,us,2017-12-31,2018-11-19
64,39,43,wholelottanothing.org,200,192.0.78.24,us,2013-06-08,2018-11-21
64,36,43,finsmes.com,118,109.199.121.145,us,2013-06-20,2018-11-21
64,30,38,gaytimes.co.uk,834,104.155.111.104,us,2017-01-25,2018-11-22
64,33,41,wtamu.edu,17,66.171.209.29,us,2014-11-16,2018-11-21
64,22,25,seiconsulting.it,2,62.149.144.115,it,2018-09-30,2018-11-20
64,33,40,southflorida.com,32,23.44.82.66,us,2015-06-10,2018-11-20
64,31,38,synthtopia.com,6612,104.28.29.79,us,2016-02-06,2018-11-22
64,31,39,ieet.org,299,207.38.86.218,us,2015-02-04,2018-11-21
64,31,43,herb.co,14,54.164.157.10,us,2017-11-23,2018-11-21
64,35,43,lge.co.kr,10,210.89.181.236,kr,2018-05-10,2018-11-21
64,32,40,amren.com,2,104.25.252.14,us,2017-11-23,2018-11-21
64,31,34,blog7.fc2.com,1,104.244.98.63,us,2017-06-29,2018-10-14
64,32,39,computershopper.com,1,192.33.31.80,us,2017-12-16,2018-10-01
64,41,46,webhostingsearch.com,2,93.158.124.130,se,2016-01-09,2018-11-20
64,33,41,mansionglobal.com,30,54.239.216.252,us,2017-08-06,2018-11-11
64,36,42,ipc.org,35,199.83.132.219,us,2017-08-31,2018-11-21
64,32,37,educ.ubc.ca,147,142.103.123.132,ca,2017-04-29,2018-11-22
64,26,35,eurobricks.com,32,37.61.203.115,de,2014-11-17,2018-11-21
64,37,46,kutv.com,60,192.229.173.247,us,2015-01-22,2018-11-21
64,27,37,sdelanounas.ru,58,88.198.230.37,de,2016-02-10,2018-11-21
64,36,42,wk.com,85,52.49.249.19,ie,2017-04-07,2018-11-21
64,39,44,unmarketing.com,6,104.28.12.70,us,2017-07-09,2018-11-20
64,31,39,thehockeynews.com,51,52.201.170.82,us,2017-05-01,2018-11-20
64,32,38,jotdown.es,735,104.25.26.9,us,2016-07-13,2018-11-21
64,32,38,diamondblog.jp,2,203.104.105.176,jp,2017-09-23,2018-10-25
64,36,44,chicagoist.com,3,52.203.133.146,us,2018-10-20,2018-11-20
64,31,34,blurb.de,25,69.25.104.82,us,2016-04-12,2018-11-19
64,36,43,revolt.tv,6,34.195.26.60,us,2017-01-10,2018-10-22
64,39,44,ilovetypography.com,66,216.86.156.166,us,2017-08-26,2018-11-22
64,31,35,belloflostsouls.net,1226,199.195.199.36,us,2013-08-04,2018-11-22
64,36,43,propertyware.com,1,63.96.242.176,us,2018-03-14,2018-11-18
64,34,40,lambda-the-ultimate.org,31,54.164.172.16,us,2013-07-01,2018-11-21
64,34,41,bdsmovement.net,4,217.172.179.7,de,2016-12-29,2018-11-18
64,31,36,htw-dresden.de,1,141.56.16.64,de,2018-08-19,2018-08-22
64,32,38,pcworld.pl,27,194.69.207.226,pl,2016-08-06,2018-11-19
64,31,39,ponoko.com,954,50.97.201.122,us,2016-02-11,2018-11-22
64,36,44,wcax.com,1,23.218.83.139,us,2018-09-19,2018-11-17
64,37,40,allfacebook.de,36,85.13.130.163,de,2018-03-21,2018-11-20
64,36,41,kickante.com.br,14,52.173.200.41,us,2017-01-29,2018-10-14
64,37,44,esquire.co.uk,2,151.101.32.249,us,2017-11-24,2018-10-04
64,36,44,corusent.com,3,52.84.33.58,us,2017-05-06,2018-11-18
64,36,44,hometownsource.com,1,192.104.182.209,us,2018-10-15,2018-10-15
64,31,39,backyardchickens.com,22,209.222.104.187,us,2017-02-06,2018-11-20
64,36,42,nanowerk.com,21,104.27.169.60,us,2014-11-16,2018-11-20
64,39,39,hostbaby.com,29,209.210.19.217,us,2014-11-15,2018-11-20
64,33,42,sobaka.ru,12,217.23.132.137,ru,2014-11-16,2018-11-21
64,35,42,dolphin-emu.org,44,178.32.28.104,fr,2016-03-21,2018-11-21
64,31,39,newgeography.com,332,72.27.230.44,us,2016-02-05,2018-11-22
64,29,43,porntube.com,4,34.200.106.158,us,2017-07-16,2018-11-21
64,34,41,theoldreader.com,7551,199.119.124.47,us,2015-11-21,2018-11-22
64,38,47,fox9.com,1,151.101.34.133,us,2018-10-05,2018-10-05
64,32,39,greatergood.com,33,104.198.1.114,us,2018-10-01,2018-11-21
64,35,41,itnews.com,2,151.101.250.165,us,2018-10-25,2018-11-20
64,38,45,lockitron.com,1,64.71.168.200,us,2016-03-17,2018-10-06
64,33,38,corrierecomunicazioni.it,5,52.49.237.248,ie,2018-03-27,2018-11-17
64,30,41,mountainproject.com,39,52.72.8.137,us,2016-01-16,2018-11-21
64,36,42,bdaily.co.uk,3,104.199.46.109,eu,2017-09-09,2018-09-29
64,37,45,cityyear.org,2,54.243.229.71,us,2017-01-04,2018-11-17
64,33,40,rsm.nl,5,94.228.129.194,nl,2017-12-20,2018-11-20
64,31,38,mastodon.cloud,74,104.20.43.123,us,2017-07-13,2018-11-21
64,46,51,wikimedia.org.ar,7,96.126.117.248,us,2017-01-28,2018-11-17
64,36,42,insidelacrosse.com,5,63.142.253.45,us,2018-02-11,2018-11-19
64,36,43,thecalmzone.net,12,5.77.36.17,gb,2017-05-19,2018-11-11
64,41,43,epages.com,27,213.128.146.36,de,2017-05-18,2018-11-19
64,41,46,looper.com,61,54.225.194.19,us,2017-11-09,2018-11-22
64,31,38,linux.or.jp,1,202.224.46.215,jp,2018-03-23,2018-09-20
64,30,38,infopop.cc,1363,199.255.145.106,us,2014-11-16,2018-11-22
64,28,36,jin115.com,131,125.6.190.6,jp,2013-12-22,2018-11-19
64,36,44,cpr.org,53,66.162.107.168,us,2015-07-15,2018-11-21
64,36,41,linux.org.au,7,192.55.98.181,au,2017-03-04,2018-11-21
64,32,39,scienceworldreport.com,79,34.192.127.28,us,2015-03-01,2018-11-21
64,30,41,autocentre.ua,4,139.162.174.85,de,2017-09-05,2018-11-17
64,33,42,airbnb.ru,1,23.46.61.189,us,2017-08-13,2018-10-09
64,34,41,cleardarksky.com,1,205.234.140.233,us,2015-07-31,2018-10-03
64,32,37,noip.me,4,50.80.252.85,us,2018-05-17,2018-11-19
64,39,42,carrd.co,3,108.168.157.65,us,2018-02-12,2018-11-16
64,35,36,gmx.at,2,82.165.229.46,de,2018-08-26,2018-10-07
64,35,42,igda.org,2382,35.173.82.140,us,2013-10-23,2018-11-22
64,29,32,pixelhub.me,39,188.40.26.181,de,2017-02-10,2018-11-21
64,38,42,cloudmark.com,54,208.83.136.86,us,2018-05-29,2018-11-22
64,32,40,wrestlinginc.com,181,104.25.69.104,us,2016-02-19,2018-11-22
64,35,43,99bitcoins.com,24,104.237.151.217,us,2016-03-18,2018-11-21
64,34,42,seeclickfix.com,9,69.164.223.10,us,2018-05-06,2018-11-21
64,34,36,hants.sch.uk,1,213.121.204.99,gb,2018-04-21,2018-10-07
64,28,34,squat.net,2,94.75.197.91,nl,2017-05-03,2018-11-20
64,34,38,ageofautism.com,175,104.18.139.190,us,2014-11-18,2018-11-21
64,32,41,imedicalapps.com,379,77.104.164.252,us,2016-02-19,2018-11-22
64,35,39,adoption.com,4,104.20.174.69,us,2017-10-17,2018-11-21
64,30,38,ino.com,4,66.150.127.102,us,2018-09-04,2018-11-21
64,37,43,collegerecruiter.com,35,104.24.226.12,us,2016-12-22,2018-11-22
64,33,41,sightline.org,79,104.28.5.114,us,2016-04-23,2018-11-21
64,31,37,examiner.com.au,14,23.219.93.115,us,2018-02-03,2018-11-18
64,32,36,dnn.de,1,23.13.168.92,us,2018-02-24,2018-11-20
64,41,46,the-ebook-reader.com,27,108.160.144.63,us,2018-07-24,2018-11-20
64,33,37,abeautifulmess.typepad.com,2,104.18.140.190,us,2018-08-22,2018-08-22
64,36,43,mixmag.net,66,104.27.190.127,us,2017-01-02,2018-11-22
64,31,37,sincerelyjules.com,1,198.74.56.241,us,2015-02-04,2018-11-04
64,36,43,heraldcorp.com,3,110.93.135.40,kr,2018-08-30,2018-10-25
64,37,45,worldstarhiphop.com,10,198.84.60.134,us,2017-11-30,2018-11-21
64,35,40,etalab.gouv.fr,6,163.172.103.163,fr,2017-11-16,2018-11-17
64,26,37,seneweb.com,15,104.22.9.154,us,2016-11-26,2018-11-17
64,23,33,vps-private.net,5,164.132.15.110,fr,2018-10-26,2018-11-10
64,34,43,securityinfowatch.com,10,52.0.188.181,us,2018-05-24,2018-11-20
64,40,45,centrodeinnovacionbbva.com,12,213.27.196.97,es,2015-11-20,2018-10-14
64,32,38,be.com,65,104.25.3.16,us,2017-01-21,2018-11-20
64,20,24,acidblog.net,24,72.13.85.134,us,2018-09-25,2018-11-21
64,31,40,petrolicious.com,32,52.73.167.115,us,2017-04-23,2018-11-21
64,36,43,defjam.com,8,199.83.132.41,us,2017-11-29,2018-11-21
64,38,42,wplift.com,86,104.25.1.27,us,2013-06-20,2018-11-21
64,30,37,utfpr.edu.br,7,200.19.73.116,br,2017-05-04,2018-11-16
64,39,46,bdo.com,2,12.27.8.145,us,2018-06-05,2018-11-10
64,29,37,drroyspencer.com,1118,104.27.131.157,us,2016-03-02,2018-11-22
64,31,40,radiocut.fm,120,104.25.49.30,us,2018-09-03,2018-11-21
64,37,44,nirandfar.com,35,104.27.152.145,us,2014-11-15,2018-11-22
64,39,44,zenoss.com,4,104.198.163.87,us,2017-09-19,2018-11-20
64,38,44,lettersofnote.com,2,74.125.22.121,us,2014-01-19,2018-11-21
64,30,37,linn.co.uk,105,46.43.50.216,gb,2016-09-11,2018-11-12
64,38,44,rookiemag.com,78,104.25.8.106,us,2016-04-02,2018-11-22
64,30,37,opensourceecology.org,2711,138.201.84.243,de,2013-06-08,2018-11-22
64,38,46,prenhall.com,6,206.31.248.164,us,2017-09-03,2018-11-20
64,38,43,eventregist.com,3,104.17.124.180,us,2015-07-01,2018-11-20
64,37,42,davidsimon.com,77,104.18.55.111,us,2016-08-05,2018-11-22
64,35,41,shefinds.com,55,104.20.9.53,us,2017-04-25,2018-11-20
64,31,39,ohgizmo.com,3796,104.25.100.14,us,2015-01-28,2018-11-22
64,33,41,zoomit.ir,127,178.216.251.91,ir,2015-05-13,2018-11-21
64,31,34,tips.at,4,104.20.76.58,us,2018-03-27,2018-11-16
64,40,46,cypherpunks.ca,1,198.96.155.5,ca,2017-08-29,2018-11-16
64,33,38,sn.at,4,185.69.160.93,at,2018-05-17,2018-11-18
64,41,46,chartboost.com,11,34.232.25.226,us,2016-04-02,2018-11-21
64,41,46,uwants.com,74,104.20.164.49,us,2017-09-14,2018-11-20
64,33,40,dumblittleman.com,3,104.27.154.90,us,2018-03-01,2018-11-21
64,31,40,homestoriesatoz.com,22,208.67.187.169,us,2017-08-10,2018-11-20
64,33,38,knitpicks.com,4,104.198.98.62,us,2018-05-18,2018-11-19
64,32,40,papernstitchblog.com,15,104.198.108.37,us,2017-12-16,2018-11-17
64,31,39,insidermonkey.com,5,52.47.194.223,fr,2016-12-29,2018-11-15
64,36,43,tamebay.com,2,35.189.108.75,us,2017-06-12,2018-10-23
64,36,41,agerpres.ro,6,195.66.113.11,ro,2017-07-06,2018-10-22
64,33,36,pzc.nl,5,23.33.238.88,us,2018-04-29,2018-11-21
64,32,37,designyourway.net,54,64.207.153.179,us,2018-07-02,2018-11-21
64,33,37,ninjamarketing.it,3415,94.130.165.21,de,2016-03-03,2018-11-22
64,38,44,mediashift.org,349,104.20.81.93,us,2016-02-04,2018-11-22
64,35,41,fantagraphics.com,59,50.28.58.81,us,2017-05-29,2018-11-21
64,33,40,ica.coop,831,193.37.35.180,gb,2017-12-23,2018-11-13
64,37,45,greenamerica.org,4,69.174.83.234,us,2016-04-02,2018-11-16
64,46,51,5thround.com,2,104.24.105.28,us,2017-04-25,2018-11-20
64,34,39,sg.hu,367,78.24.191.199,hu,2017-09-09,2018-11-21
64,32,34,ezbbs.net,6,210.136.62.162,jp,2017-07-15,2018-11-20
64,32,39,newstalkzb.co.nz,5,120.138.20.28,nz,2017-12-23,2018-11-18
64,34,41,deathandtaxesmag.com,7,23.201.103.80,us,2016-02-08,2018-09-22
64,38,43,creativitypost.com,94,173.249.151.176,us,2013-06-12,2018-11-20
64,36,43,techxplore.com,1184,72.251.236.57,us,2016-11-23,2018-11-22
64,36,43,videa.hu,1,46.107.16.54,hu,2018-11-18,2018-11-18
64,31,34,chinavalue.net,1,119.254.165.210,cn,2017-08-19,2018-11-17
64,37,44,theblogpress.com,1858,104.20.23.140,us,2017-05-28,2018-11-22
64,35,40,typophile.com,93,54.193.20.90,us,2014-01-22,2018-11-21
64,32,39,ijnet.org,331,23.185.0.4,us,2015-08-01,2018-11-21
64,31,40,cdprojektred.com,1814,77.79.249.194,pl,2017-11-19,2018-11-22
64,31,38,tomsguide.fr,333,51.68.117.127,fr,2017-12-11,2018-11-22
64,36,41,climate-kic.org,9,82.94.201.176,nl,2016-07-13,2018-11-18
64,35,43,wamc.org,16,96.17.170.161,us,2015-05-09,2018-11-16
64,33,35,blog135.fc2.com,2,104.244.98.63,us,2018-08-01,2018-10-15
64,28,35,a9vg.com,5,121.9.244.139,cn,2016-11-29,2018-11-19
64,35,40,blogherald.com,5,45.79.129.90,us,2017-11-06,2018-11-18
64,35,42,gottman.com,4,192.124.249.153,us,2017-07-07,2018-11-21
64,34,43,mynews13.com,4,34.235.71.188,us,2018-08-19,2018-10-14
64,35,43,thinktankphoto.com,51,162.209.96.71,us,2016-03-18,2018-11-20
64,39,45,smartblogger.com,6,104.25.249.11,us,2018-05-20,2018-11-19
64,32,41,vaildaily.com,14,52.52.6.52,us,2018-05-01,2018-11-20
64,32,40,metalinjection.net,190,45.33.81.246,us,2013-07-15,2018-11-21
64,39,45,thepostgame.com,70,199.83.132.214,us,2014-10-02,2018-11-21
64,35,41,calacanis.com,2,108.168.213.66,us,2016-03-18,2018-11-19
64,33,41,econotimes.com,26,104.18.35.99,us,2016-02-04,2018-11-21
64,30,36,horizonsunlimited.com,48,69.5.16.192,us,2016-07-28,2018-11-22
64,35,43,familycircle.com,4,13.32.22.249,us,2018-03-07,2018-11-20
64,34,42,nutraingredients-usa.com,1,35.190.48.180,us,2018-10-07,2018-11-20
64,32,40,thelocal.dk,14,130.211.4.155,us,2017-06-25,2018-11-21
64,32,41,ammoland.com,159,104.20.39.31,us,2017-05-17,2018-11-21
64,42,46,citeworld.com,2,70.42.185.102,us,2015-01-24,2018-10-28
64,30,38,manjaro.org,13,176.9.38.148,de,2017-05-02,2018-11-20
64,31,40,childrenwithdiabetes.com,42,93.113.110.252,gb,2018-03-11,2018-11-22
64,33,35,daneurope.org,2,54.36.205.80,fr,2016-12-24,2018-11-20
64,34,29,beginthier.nl,1,185.10.51.27,nl,2018-02-19,2018-10-23
64,34,43,nomnompaleo.com,231,45.79.165.175,us,2017-09-21,2018-11-21
64,36,43,computerra.ru,338,5.200.32.138,ru,2016-09-05,2018-11-22
64,32,40,sinembargo.mx,5,104.20.36.152,us,2015-02-06,2018-11-12
64,34,39,malavida.com,49,23.217.173.244,us,2017-09-06,2018-11-21
64,31,40,tec.mx,88,34.197.116.177,us,2018-05-25,2018-11-21
64,31,38,utb.cz,4,195.178.88.140,cz,2017-08-08,2018-11-16
64,31,38,cinemacafe.net,1,211.14.31.65,jp,2018-07-11,2018-11-18
64,32,39,kpi.ua,8,77.47.133.105,ua,2017-05-20,2018-10-25
64,33,39,newsbeast.gr,12,104.25.216.102,us,2018-04-18,2018-11-20
64,28,38,stgeorgeutah.com,131,104.239.167.89,us,2016-05-26,2018-11-21
64,34,42,parksconservancy.org,2,69.48.252.158,us,2014-11-16,2018-11-20
64,31,37,hh.se,13,194.47.18.162,se,2017-11-21,2018-11-21
64,32,41,yan.vn,1,210.211.120.26,vn,2017-09-06,2018-10-09
64,34,41,philips.es,12,23.54.18.32,us,2016-04-02,2018-11-21
64,33,38,chip.pl,1768,104.18.45.31,us,2014-02-10,2018-11-22
64,32,35,euro.cz,4,5.198.130.9,cz,2017-10-04,2018-11-17
64,37,44,mobile01.com,15,35.201.120.164,ap,2017-06-29,2018-11-21
64,37,45,nreionline.com,1,104.17.232.29,us,2018-11-17,2018-11-17
64,29,36,sebsauvage.net,9,176.31.231.138,fr,2017-10-23,2018-11-21
64,35,44,gettingsmart.com,97,104.31.78.114,us,2017-04-29,2018-11-21
64,29,35,totalcar.hu,3,217.20.130.99,hu,2018-04-08,2018-11-19
64,32,38,rtu.lv,54,213.175.89.162,lv,2018-09-18,2018-11-22
64,30,38,acidcow.com,25,212.224.118.226,de,2017-11-27,2018-11-21
64,30,35,blurb.ca,40,69.25.104.91,us,2016-04-02,2018-11-20
64,39,46,internetofbusiness.com,9,104.27.183.187,us,2017-11-11,2018-11-19
64,37,45,lincolncenter.org,2,255.255.255.255,,2018-10-23,2018-11-21
64,30,37,chessclub.com,1,207.192.66.21,us,2018-10-15,2018-11-19
64,31,37,instantencore.com,426,184.73.223.112,us,2014-11-25,2018-11-21
64,33,40,astrobio.net,25,255.255.255.255,,2018-09-29,2018-11-05
64,35,40,bernardinai.lt,3,79.98.27.104,lt,2016-03-30,2018-11-21
64,34,41,wacom.eu,42,37.228.159.30,de,2018-04-02,2018-10-12
64,31,39,okdiario.com,99,185.47.12.150,es,2017-05-30,2018-11-21
64,30,35,elperiodico.cat,20,23.203.246.236,us,2018-04-27,2018-11-20
64,31,38,adslzone.net,154,185.59.223.130,us,2016-04-10,2018-11-21
64,33,37,jamk.fi,2,195.148.129.11,fi,2018-06-18,2018-11-20
64,33,41,moneytalksnews.com,22,104.20.193.11,us,2016-04-02,2018-11-22
64,38,36,earnforex.com,1,88.214.195.65,gb,2017-12-23,2018-09-23
64,32,37,ilsussidiario.net,9,80.247.66.14,it,2016-04-22,2018-11-21
64,35,43,fooddive.com,34,104.24.4.25,us,2016-04-03,2018-11-21
64,32,38,jolla.com,38,52.211.57.227,ie,2016-02-03,2018-11-19
64,36,44,acc.com,2,104.31.84.235,us,2015-02-02,2018-10-06
64,24,33,pentaxuser.com,1,85.118.234.131,gb,2018-09-24,2018-09-24
64,30,31,phpbb8.de,13,178.33.38.9,de,2018-02-14,2018-11-20
64,30,37,ilc.edu.tw,3,120.101.165.6,tw,2017-04-20,2018-11-17
64,37,43,spaceappschallenge.org,1,104.25.51.6,us,2018-09-24,2018-10-05
64,37,42,onepagelove.com,122,159.65.47.225,us,2016-02-06,2018-11-22
64,29,36,hwsw.hu,182,185.43.207.92,hu,2016-08-07,2018-11-21
64,36,42,thegrommet.com,42,198.41.188.212,us,2016-03-19,2018-11-21
64,32,39,raymond.cc,6,142.4.51.107,us,2016-04-03,2018-11-19
64,29,37,net.hr,6,192.0.78.24,us,2015-01-22,2018-11-17
64,35,41,badlogicgames.com,2553,95.216.8.184,fi,2013-06-24,2018-11-22
64,29,36,elblogsalmon.com,24,143.204.101.36,us,2017-11-03,2018-11-18
64,30,37,kmu.edu.tw,3,163.15.154.104,tw,2018-05-07,2018-11-19
64,40,46,bountysource.com,2,54.85.182.158,us,2016-08-04,2018-11-15
64,25,34,alfalfalfa.com,14,202.219.108.230,jp,2018-09-08,2018-11-21
64,32,40,tcj.com,9022,50.28.56.20,us,2016-04-11,2018-11-22
64,31,40,metroweekly.com,19,104.237.150.22,us,2017-06-26,2018-11-21
64,37,45,fox19.com,2,184.29.105.80,us,2015-02-04,2018-10-14
64,31,38,giantitp.com,72,64.150.185.111,us,2016-09-09,2018-11-21
64,36,42,obeygiant.com,35,45.40.151.12,us,2017-11-02,2018-11-21
64,34,42,earthisland.org,84,199.19.157.14,us,2016-02-19,2018-11-21
64,33,41,willis.com,17,45.60.12.1,us,2018-08-25,2018-11-21
64,35,43,chaosgroup.com,11,35.186.242.181,us,2018-06-02,2018-11-20
64,34,42,u-blox.com,243,195.34.89.149,ch,2015-05-27,2018-11-22
64,37,44,footprintnetwork.org,6,23.67.251.24,us,2016-02-08,2018-10-13
64,32,41,terraria.org,128,104.25.19.116,us,2015-07-07,2018-11-21
64,40,45,designrush.com,25,52.73.177.183,us,2018-02-19,2018-11-22
64,32,41,mustangandfords.com,1,12.129.245.160,us,2017-02-15,2018-11-18
64,30,40,vogue.ru,2,46.137.78.165,ie,2018-10-01,2018-11-21
64,31,39,chip.com.tr,2,185.15.42.42,tr,2017-10-11,2018-10-21
64,39,43,tantek.com,39,96.126.118.19,us,2013-07-15,2018-11-21
64,31,40,boiseweekly.com,56,209.104.5.157,us,2013-08-04,2018-11-21
64,30,37,marketersmedia.com,281,72.52.216.63,us,2018-04-30,2018-11-22
64,31,39,witf.org,113,52.4.239.234,us,2013-06-08,2018-11-21
64,27,34,quifinanza.it,1,192.0.78.12,us,2018-10-14,2018-11-18
64,36,43,telecoms.com,3,212.153.70.31,nl,2016-04-05,2018-11-19
64,31,39,tennis-warehouse.com,2,72.29.176.32,us,2018-09-16,2018-11-18
64,40,43,mailpoet.com,5,88.80.186.10,gb,2018-08-07,2018-11-19
64,37,29,transurl.nl,35,149.210.170.252,nl,2018-04-16,2018-11-21
64,36,44,soundandvision.com,28,104.27.135.48,us,2017-09-05,2018-11-20
64,41,46,beamng.com,52,136.243.40.168,de,2017-05-20,2018-11-22
